,Year,Resource,Country,Recycling Rate,Recycling Scenario,Risk,GeoPolRisk Characterization Factor,HHI,Weighted Trade AVerage
307,2014,Petroleum,Australia,0,0,0.0140897486933432,,0.066,0.213481040808231
308,2015,Petroleum,Australia,0,0,0.0109072754904968,,0.067,0.162795156574579
309,2016,Petroleum,Australia,0,0,0.0130513962858094,,0.068,0.191932298320726
310,2017,Petroleum,Australia,0,0,0.0160523762577772,,0.069,0.232643134170685
311,2002,Coal,Australia,0,0,4.6357691926634e-06,,0.149,3.1112544917204e-05
312,2003,Coal,Australia,0,0,1.02526693885577e-05,,0.147,6.97460502622973e-05
313,2004,Coal,Australia,0,0,5.25780716824025e-06,,0.148,3.55257241097314e-05
314,2005,Coal,Australia,0,0,1.44272664782272e-05,,0.15,9.61817765215147e-05
315,2006,Coal,Australia,0,0,9.30432274761051e-06,,0.148,6.28670455919629e-05
316,2007,Coal,Australia,0,0,9.91147361957289e-06,,0.151,6.56388981428668e-05
317,2008,Coal,Australia,0,0,8.56348478384188e-06,,0.156,5.48941332297556e-05
318,2009,Coal,Australia,0,0,6.28474663441761e-06,,0.17,3.69690978495153e-05
319,2010,Coal,Australia,0,0,1.42708548103695e-05,,0.185,7.71397557317273e-05
320,2011,Coal,Australia,0,0,3.0296618853831e-05,,0.195,0.000155367276173493
321,2012,Coal,Australia,0,0,0.0,,0.202,0.0
322,2013,Coal,Australia,0,0,5.90495778304678e-06,,0.21,2.81188465859371e-05
323,2014,Coal,Australia,0,0,1.91863352676263e-05,,0.214,8.96557722786275e-05
324,2015,Coal,Australia,0,0,2.03090680226341e-05,,0.23,8.8300295750583e-05
325,2016,Coal,Australia,0,0,8.52737234918217e-06,,0.243,3.50920672805851e-05
326,2017,Coal,Australia,0,0,7.64354739300856e-05,,0.253,0.000302116497747374
327,2002,Tin,Australia,0,0,6.83084981695415e-08,0.000366486022039297,0.232,2.94433181765265e-07
328,2003,Tin,Australia,0,0,0.0,0.0,0.251,0.0
329,2004,Tin,Australia,0,0,0.0,0.0,0.261,0.0
330,2005,Tin,Australia,0,0,0.0,0.0,0.259,0.0
331,2006,Tin,Australia,0,0,1.56014871689322e-08,0.000152340409431295,0.275,5.67326806142989e-08
332,2007,Tin,Australia,0,0,0.0,0.0,0.285,0.0
333,2008,Tin,Australia,0,0,0.0,0.0,0.261,0.0
334,2009,Tin,Australia,0,0,3.32571567199203e-08,0.000467985397358837,0.256,1.29910768437189e-07
335,2010,Tin,Australia,0,0,4.31964991776547e-08,0.000881451347549534,0.25,1.72785996710619e-07
336,2011,Tin,Australia,0,0,0.0,0.0,0.253,0.0
337,2012,Tin,Australia,0,0,0.0,0.0,0.255,0.0
338,2013,Tin,Australia,0,0,0.0,0.0,0.267,0.0
339,2014,Tin,Australia,0,0,0.0,0.0,0.258,0.0
340,2015,Tin,Australia,0,0,1.33935207706772e-05,0.219899109939626,0.233,5.74829217625633e-05
341,2016,Tin,Australia,0,0,9.94833693316515e-05,1.8973110058803,0.192,0.000518142548602352
342,2017,Tin,Australia,0,0,0.0,0.0,0.19,0.0
343,2002,Titanium,Australia,0,0,0.0013403756441311,,0.158,0.00848339015272848
344,2003,Titanium,Australia,0,0,0.00218988374716608,,0.148,0.0147965118051762
345,2004,Titanium,Australia,0,0,0.000774111086407203,,0.145,0.00533869714763589
346,2005,Titanium,Australia,0,0,0.000905526376368849,,0.144,0.00628837761367257
347,2006,Titanium,Australia,0,0,0.000948703275038845,,0.147,0.00645376377577445
348,2007,Titanium,Australia,0,0,7.15795430645566e-05,,0.143,0.000500556245206689
349,2008,Titanium,Australia,0,0,1.63655921111519e-05,,0.14,0.000116897086508228
350,2009,Titanium,Australia,0,0,0.000303830883839273,,0.122,0.00249041708064978
351,2010,Titanium,Australia,0,0,0.000633309983825507,,0.13,0.0048716152601962
352,2011,Titanium,Australia,0,0,0.00210857792364517,,0.12,0.0175714826970431
353,2012,Titanium,Australia,0,0,0.000908439921916954,,0.122,0.00744622886817175
354,2013,Titanium,Australia,0,0,0.00148293606179226,,0.122,0.012155213621248
355,2014,Titanium,Australia,0,0,1.64587940470716e-05,,0.116,0.000141886155578204
356,2015,Titanium,Australia,0,0,0.000917629651139486,,0.109,0.00841862065265583
357,2016,Titanium,Australia,0,0,2.53616339821239e-05,,0.111,0.000228483189028143
358,2017,Titanium,Australia,0,0,0.00236762435674897,,0.106,0.0223360788372545
359,2002,Tungsten,Australia,0,0,0.0,0.0,0.583,0.0
360,2003,Tungsten,Australia,0,0,0.0806118083097462,702.12885037789,0.536,0.150395164756989
361,2004,Tungsten,Australia,0,0,0.156198134162948,1811.89835629019,0.759,0.205794643165939
362,2005,Tungsten,Australia,0,0,0.000631542260561047,18.8831135907753,0.672,0.000939795030596796
363,2006,Tungsten,Australia,0,0,0.0181586721297775,671.870868801766,0.53,0.034261645527882
364,2007,Tungsten,Australia,0,0,0.0,0.0,0.477,0.0
365,2008,Tungsten,Australia,0,0,0.000461286040346508,16.1911400161624,0.54,0.000854233408049089
366,2009,Tungsten,Australia,0,0,0.00175825157723662,45.187065534981,0.58,0.00303146823661485
367,2010,Tungsten,Australia,0,0,0.000280171122896541,7.56462031820661,0.623,0.000449712877843565
368,2011,Tungsten,Australia,0,0,0.00352260847420738,164.505815745485,0.682,0.0051651150648202
369,2012,Tungsten,Australia,0,0,0.00298502563525567,169.250953518996,0.669,0.00446192172683956
370,2013,Tungsten,Australia,0,0,0.00144771646780163,67.4635873995561,0.686,0.00211037385976914
371,2014,Tungsten,Australia,0,0,0.00276387005852933,124.926926645526,0.626,0.00441512788902448
372,2015,Tungsten,Australia,0,0,0.157547990304496,5955.31403350995,0.645,0.24426045008449
373,2016,Tungsten,Australia,0,0,0.117839625682077,2945.99064205193,0.639,0.184412559752859
374,2002,Uranium,Australia,0,0,0.0,,0.149,0.0
375,2003,Uranium,Australia,0,0,0.0,,0.144,0.0
376,2004,Uranium,Australia,0,0,1.78771061599973e-08,,0.149,1.19980578255015e-07
377,2005,Uranium,Australia,0,0,7.56006474758907e-08,,0.147,5.1429011888361e-07
378,2006,Uranium,Australia,0,0,1.60783629269547e-07,,0.13,1.23679714822729e-06
379,2007,Uranium,Australia,0,0,2.15153743429158e-07,,0.132,1.62995260173604e-06
380,2008,Uranium,Australia,0,0,7.73134651202543e-08,,0.131,5.90179123055376e-07
381,2009,Uranium,Australia,0,0,1.56572425026168e-07,,0.15,1.04381616684112e-06
382,2010,Uranium,Australia,0,0,0.0,,0.164,0.0
383,2011,Uranium,Australia,0,0,0.0,,0.177,0.0
384,2012,Uranium,Australia,0,0,2.35650475397137e-05,,0.174,0.000135431307699504
385,2013,Uranium,Australia,0,0,0.0,,0.186,0.0
386,2014,Uranium,Australia,0,0,2.11436992288926e-05,,0.205,0.0001031399962385
387,2015,Uranium,Australia,0,0,7.78658303508988e-07,,0.209,3.72563781583248e-06
388,2016,Uranium,Australia,0,0,0.0,,0.13,0.0
389,2002,Magnesite,Australia,0,0,0.00016007791124457544,0.07027420303636861,0.281,0.0005696722820091652
390,2003,Magnesite,Australia,0,0,0.00011910998043038552,0.060984309980357386,0.296,0.00040239858253508624
391,2004,Magnesite,Australia,0,0,0.00042955796461391615,0.2555869889452801,0.333,0.0012899638576994478
392,2005,Magnesite,Australia,0,0,0.0001610907252172146,0.09568789077902548,0.4,0.0004027268130430365
393,2006,Magnesite,Australia,0,0,0.0004950163138513253,0.2979998209384978,0.378,0.001309566967860649
394,2007,Magnesite,Australia,0,0,0.0007379014315245737,0.3918256601395486,0.394,0.0018728462729050092
395,2008,Magnesite,Australia,0,0,0.0032547788745853484,1.6827206781606252,0.423,0.007694512705875529
396,2009,Magnesite,Australia,0,0,0.0003066073924135527,0.17844550238468768,0.435,0.0007048445802610406
397,2010,Magnesite,Australia,0,0,0.0007889097010342661,0.4741347303215939,0.393,0.002007403819425614
398,2011,Magnesite,Australia,0,0,0.0004939733732973124,0.3108054465209839,0.419,0.0011789340651487171
399,2012,Magnesite,Australia,0,0,0.0003612408837214318,0.1809816827444373,0.363,0.0009951539496458174
400,2013,Magnesite,Australia,0,0,6.601895293021827e-05,0.03399976075906241,0.396,0.00016671452760156128
401,2014,Magnesite,Australia,0,0,9.627988876982072e-05,0.05824933270574153,0.436,0.0002208254329583044
402,2015,Magnesite,Australia,0,0,0.00011437491263201636,0.04975308699492711,0.406,0.0002817116074680205
403,2016,Magnesite,Australia,0,0,9.6727541077868e-06,0.004168957020456111,0.425,2.2759421430086588e-05
404,2002,Mercury,Australia,0,0,0.0185373785939838,83.4182036729271,0.064,0.289646540530997
405,2003,Mercury,Australia,0,0,0.0235686686742939,116.193536564269,0.066,0.357101040519604
406,2004,Mercury,Australia,0,0,0.0340355534381875,568.393742417731,0.102,0.333681896452819
407,2005,Mercury,Australia,0,0,0.0331841155224133,789.781949433437,0.1,0.331841155224133
408,2006,Mercury,Australia,0,0,0.00995650503600364,171.251886619263,0.062,0.160588790903285
409,2007,Mercury,Australia,0,0,0.0184710871109531,297.384502486345,0.067,0.275687867327659
410,2008,Mercury,Australia,0,0,0.0253150268571691,440.481467314742,0.125,0.202520214857352
411,2009,Mercury,Australia,0,0,0.0336853942337491,586.125859667234,0.144,0.23392634884548
412,2010,Mercury,Australia,0,0,0.0384733624050627,1050.32279365821,0.153,0.25145988500041
413,2011,Mercury,Australia,0,0,0.0398104164013236,2038.29331974777,0.139,0.286405873390817
414,2012,Mercury,Australia,0,0,0.0334581061744928,2502.66634185206,0.122,0.274246771922072
415,2013,Mercury,Australia,0,0,0.0571030192670232,5653.1989074353,0.177,0.322615928062278
416,2014,Mercury,Australia,0,0,0.064042306959,5642.1272430879,0.223,0.287185233
417,2015,Mercury,Australia,0,0,0.0618179122593479,3505.07562510503,0.276,0.223977942968652
418,2016,Mercury,Australia,0,0,0.0456372049708674,1857.4342423143,0.34,0.134227073443728
419,2017,Mercury,Australia,0,0,0.0594779342513931,1796.23361439207,0.354,0.168016763422014
420,2002,Manganese,Canada,0,0,0.0545451930785235,25.6907859399846,0.119,0.458362967046416
421,2003,Manganese,Canada,0,0,0.0469405892605898,28.1174129670933,0.113,0.41540344478398
422,2004,Manganese,Canada,0,0,0.0440651156838076,48.0309760953503,0.116,0.379871686929376
423,2005,Manganese,Canada,0,0,0.0,0.0,0.129,0.0
424,2006,Manganese,Canada,0,0,0.0431771652229314,34.5417321783451,0.136,0.317479156050966
425,2007,Manganese,Canada,0,0,0.0407611017284999,48.5057110569149,0.153,0.266412429598039
426,2008,Manganese,Canada,0,0,0.045396417453925,108.043473540341,0.152,0.298660641144243
427,2009,Manganese,Canada,0,0,0.041050409750047,56.2390613575644,0.173,0.237285605491601
428,2010,Manganese,Canada,0,0,0.0470995401732041,70.6493102598061,0.15,0.313996934488027
429,2011,Manganese,Canada,0,0,0.0638363135152562,93.201017732274,0.16,0.398976959470351
430,2012,Manganese,Canada,0,0,0.0554565560372569,77.6391784521597,0.165,0.336100339619739
431,2013,Manganese,Canada,0,0,0.0574595002391375,93.0843903874028,0.159,0.361380504648664
432,2014,Manganese,Canada,0,0,0.0546768951696835,73.8138084790728,0.174,0.314235029710825
433,2015,Manganese,Canada,0,0,0.0784868677337991,94.9691099578969,0.195,0.402496757609226
434,2016,Manganese,Canada,0,0,0.0643084466594237,,0.184,0.349502427496868
435,2017,Manganese,Canada,0,0,0.0,,0.153,0.0
436,2002,Iron,Canada,0,0,0.0,0.0,0.129,0.0
437,2003,Iron,Canada,0,0,0.0,0.0,0.131,0.0
438,2004,Iron,Canada,0,0,0.0185201693433507,0.825443947633139,0.137,0.135183717834676
439,2005,Iron,Canada,0,0,0.014639139248532,1.0849066097087,0.151,0.096947942043258
440,2006,Iron,Canada,0,0,0.00725878219901005,0.559652107543675,0.172,0.0422022220872677
441,2007,Iron,Canada,0,0,0.00791788431642052,1.02045693070028,0.186,0.0425692705183899
442,2008,Iron,Canada,0,0,0.0,0.0,0.198,0.0
443,2009,Iron,Canada,0,0,0.00428688061650412,0.355425271914357,0.212,0.02022113498351
444,2010,Iron,Canada,0,0,0.0102002966336808,1.48781526698869,0.224,0.045537038543218
445,2011,Iron,Canada,0,0,0.011764609581248,1.77810309210982,0.249,0.0472474280371405
446,2012,Iron,Canada,0,0,0.0,0.0,0.249,0.0
447,2013,Iron,Canada,0,0,0.00891638538284891,1.10028195624356,0.26,0.0342937899340343
448,2014,Iron,Canada,0,0,0.0,0.0,0.263,0.0
449,2015,Iron,Canada,0,0,0.00108453369362383,0.0619051832320481,0.254,0.00426981769143239
450,2016,Iron,Canada,0,0,0.0,0.0,0.24,0.0
451,2017,Iron,Canada,0,0,0.000372763224551746,0.0274875601784457,0.228,0.00163492642347257
452,2002,Copper,Canada,0,0,0.0128083429519674,26.3921029862468,0.148,0.0865428577835632
453,2003,Copper,Canada,0,0,0.00629352429280956,14.0635093847122,0.16,0.0393345268300598
454,2004,Copper,Canada,0,0,0.00672258643105017,22.6591498244977,0.168,0.0400153954229177
455,2005,Copper,Canada,0,0,0.0111276015264427,46.6762824668774,0.156,0.0713307790156581
456,2006,Copper,Canada,0,0,0.0086090823620769,64.3543542005264,0.156,0.0551864253979288
457,2007,Copper,Canada,0,0,0.00536584152115401,40.0245094656855,0.157,0.0341773345296434
458,2008,Copper,Canada,0,0,0.00419712874715451,28.390176300215,0.148,0.0283589780213142
459,2009,Copper,Canada,0,0,0.00552733056488169,29.508262226983,0.147,0.0376008881964741
460,2010,Copper,Canada,0,0,0.00411503913171603,31.0059145488713,0.143,0.0287764974245876
461,2011,Copper,Canada,0,0,0.00100514361125585,7.99454038079288,0.139,0.00723124900184066
462,2012,Copper,Canada,0,0,0.000953813493739875,6.89320058112314,0.137,0.00696214229007208
463,2013,Copper,Canada,0,0,0.000760752812094016,5.08495547884573,0.132,0.00576327887950012
464,2014,Copper,Canada,0,0,0.000896109278796152,5.68333115125932,0.13,0.00689314829843194
465,2015,Copper,Canada,0,0,0.00197705452761872,11.1329522093832,0.123,0.0160736140456806
466,2016,Copper,Canada,0,0,0.00160173714626072,8.29180878927664,0.111,0.0144300643807272
467,2017,Copper,Canada,0,0,0.00114638669022588,7.26781648322639,0.113,0.0101450149577511
468,2002,Barytes,Canada,0,0,0.000445782222824792,0.0207734515836353,0.242,0.00184207530092889
469,2003,Barytes,Canada,0,0,0.0967587520699251,4.41219909438859,0.283,0.341903717561573
470,2004,Barytes,Canada,0,0,0.0833102956546466,4.11552860533954,0.266,0.313196600205438
471,2005,Barytes,Canada,0,0,0.103856435303387,5.71210394168627,0.298,0.348511527863714
472,2006,Barytes,Canada,0,0,0.0945767385065383,5.29629735636614,0.302,0.313168008299796
473,2007,Barytes,Canada,0,0,0.110534965580673,7.94746402525038,0.326,0.339064311597156
474,2008,Barytes,Canada,0,0,0.0,0.0,0.311,0.0
475,2009,Barytes,Canada,0,0,0.0,0.0,0.236,0.0
476,2002,Bismuth,Canada,0,0,0.00884690318667678,61.2205700518033,0.087,0.101688542375595
477,2003,Bismuth,Canada,0,0,0.0119961536974968,75.9356529051549,0.091,0.131825864807657
478,2004,Bismuth,Canada,0,0,0.0141623615331833,104.659851730224,0.12,0.118019679443194
479,2005,Bismuth,Canada,0,0,0.0192937963674966,166.312524687821,0.124,0.15559513199594
480,2006,Bismuth,Canada,0,0,0.00992406077085726,110.157074556516,0.109,0.0910464290904336
481,2007,Bismuth,Canada,0,0,0.0142614130060986,442.103803189058,0.108,0.132050120426839
482,2008,Bismuth,Canada,0,0,0.0181548975035113,510.152619848667,0.115,0.157868673943576
483,2009,Bismuth,Canada,0,0,0.017569163054359,303.94652084041,0.126,0.139437802018722
484,2010,Bismuth,Canada,0,0,0.0235355005666075,454.235160935525,0.134,0.175638063929907
485,2011,Bismuth,Canada,0,0,0.0210252073398999,531.937745699466,0.132,0.15928187378712
486,2012,Bismuth,Canada,0,0,0.03042266247155,678.425373115564,0.201,0.151356529709204
487,2013,Bismuth,Canada,0,0,0.036041333281644,691.993599007565,0.124,0.290655913561645
488,2014,Bismuth,Canada,0,0,0.0517328310230586,1272.62764316724,0.118,0.43841382222931
489,2015,Bismuth,Canada,0,0,0.0541353537845945,768.722023741242,0.127,0.426262628225154
490,2016,Bismuth,Canada,0,0,0.0619865776877223,619.245911100346,0.133,0.466064493892649
491,2002,Gold,Canada,0,0,0.000190800456982196,2512.47580559842,0.076,0.00251053232871311
492,2003,Gold,Canada,0,0,6.77437449182624e-06,99.4423065186163,0.072,9.40885346086977e-05
493,2004,Gold,Canada,0,0,1.18932274337605e-05,184.031952899477,0.07,0.000169903249053721
494,2005,Gold,Canada,0,0,5.29827832000163e-05,864.008145875969,0.067,0.000790787808955467
495,2006,Gold,Canada,0,0,8.8419545385874e-05,1910.46162241121,0.067,0.00131969470725185
496,2007,Gold,Canada,0,0,5.43233466380477e-05,1275.14345391372,0.066,0.00082308100966739
497,2008,Gold,Canada,0,0,0.0,0.0,0.064,0.0
498,2009,Gold,Canada,0,0,0.0,0.0,0.061,0.0
499,2010,Gold,Canada,0,0,6.41585384655664e-05,2526.20867389435,0.059,0.00108743285534858
500,2011,Gold,Canada,0,0,7.5703085316577e-05,3441.01260260465,0.058,0.0013052256089065
501,2012,Gold,Canada,0,0,8.05406716129462e-05,3923.92113533335,0.059,0.00136509612903299
502,2013,Gold,Canada,0,0,7.57476740191088e-05,3133.65665087414,0.057,0.00132890656173875
503,2014,Gold,Canada,0,0,4.69762460165951e-05,1766.31210122876,0.057,0.000824144666957809
504,2015,Gold,Canada,0,0,4.81776874032884e-05,1837.18869408642,0.056,0.000860315846487292
505,2016,Gold,Canada,0,0,0.0,0.0,0.056,0.0
506,2002,Molybdenum,Canada,0,0,0.00926433318395832,76.7086787631749,0.188,0.0492783679997783
507,2003,Molybdenum,Canada,0,0,0.00672101908720558,79.3080252290258,0.19,0.035373784669503
508,2004,Molybdenum,Canada,0,0,0.00496365556451968,182.166159217872,0.2,0.0248182778225984
509,2005,Molybdenum,Canada,0,0,0.0162412188060318,1138.50943830283,0.216,0.0751908278057026
510,2006,Molybdenum,Canada,0,0,0.0139517716323842,761.766731128179,0.212,0.0658102435489822
511,2007,Molybdenum,Canada,0,0,0.017343705011977,1158.55949480006,0.221,0.0784783032216154
512,2008,Molybdenum,Canada,0,0,0.00835796678292111,526.55190732403,0.231,0.0361816743849399
513,2009,Molybdenum,Canada,0,0,0.00606761658944924,156.54450800779,0.243,0.0249696155944413
514,2010,Molybdenum,Canada,0,0,0.00915884340554821,318.727750513078,0.242,0.037846460353505
515,2011,Molybdenum,Canada,0,0,0.0114110695643888,391.399686058535,0.242,0.0471531800181354
516,2012,Molybdenum,Canada,0,0,0.0154835199527331,435.086910671799,0.263,0.0588726994400496
517,2013,Molybdenum,Canada,0,0,0.0140474641669373,321.686929422865,0.261,0.053821701789032
518,2014,Molybdenum,Canada,0,0,0.019847711026559,512.070944485221,0.26,0.0763373501021498
519,2015,Molybdenum,Canada,0,0,0.0392841768888494,593.191071021625,0.283,0.138813345896994
520,2016,Molybdenum,Canada,0,0,0.0362012604747072,521.298150835784,0.281,0.128830108450915
521,2002,Nickel,Canada,0,0,0.00622400307402806,55.6895164649891,0.116,0.053655198914035
522,2003,Nickel,Canada,0,0,0.00481615812307882,58.2494578738078,0.115,0.0418796358528593
523,2004,Nickel,Canada,0,0,0.0027681459967106,45.0035487634221,0.117,0.023659367493253
524,2005,Nickel,Canada,0,0,0.00231808797355905,38.9693305617417,0.105,0.02207702831961
525,2006,Nickel,Canada,0,0,0.000867685889905291,23.4027639490039,0.101,0.00859094940500288
526,2007,Nickel,Canada,0,0,0.00076898694674982,30.0003339561614,0.111,0.00692781033107946
527,2002,Zinc,Canada,0,0,0.0127639757928691,13.1337481715885,0.104,0.122730536469895
528,2003,Zinc,Canada,0,0,0.0169403677028713,17.6108674565509,0.111,0.152615925251093
529,2004,Zinc,Canada,0,0,0.0125697561856273,15.4893334548629,0.117,0.10743381355237
530,2005,Zinc,Canada,0,0,0.0112854650102736,17.7741559725806,0.116,0.0972884914678761
531,2006,Zinc,Canada,0,0,0.0122201617762026,44.5082732212852,0.121,0.1009930725306
532,2007,Zinc,Canada,0,0,0.0112971922348502,38.3837922248163,0.126,0.0896602558321441
533,2008,Zinc,Canada,0,0,0.0101239278912375,18.4564267421205,0.129,0.0784800611723837
534,2009,Zinc,Canada,0,0,0.0111810290569471,19.184633276491,0.129,0.0866746438523033
535,2010,Zinc,Canada,0,0,0.0,0.0,0.139,0.0
536,2011,Zinc,Canada,0,0,0.0123614890936764,24.4332248829971,0.146,0.0846677335183317
537,2012,Zinc,Canada,0,0,0.0156681036669374,27.736930559506,0.168,0.0932625218270085
538,2013,Zinc,Canada,0,0,0.0262415806790824,45.6978758419745,0.181,0.144981108724212
539,2014,Zinc,Canada,0,0,0.0380077626833457,75.8969411471195,0.176,0.215953197064465
540,2015,Zinc,Canada,0,0,0.0367545785477762,72.5520678701684,0.166,0.221413123781784
541,2016,Zinc,Canada,0,0,0.0374962614650267,83.3384408069389,0.174,0.21549575554613
542,2017,Zinc,Canada,0,0,0.0135377410217188,40.2130474405544,0.158,0.0856819052007519
